Partition,Average Curvature Times 1000,k,adjterm,kfix,time,num_edges,density,avg_clustering,number_of_edges
2660,997.718432318358,0.9977184323183581,0.002281567681641894,0.7718432318358106,2015-09-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e370>>,0.5592649965279632,0.6407092107321711,10470
2661,997.8767766994124,0.9978767766994124,0.0021232233005875623,0.7876776699412438,2015-09-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e3a0>>,0.6134821857806741,0.6545482392675639,11485
2662,998.3241077072698,0.9983241077072699,0.00167589229273013,0.832410770726987,2015-09-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e3d0>>,0.7310506917365526,0.6607822787381724,13686
2663,998.4228707400596,0.9984228707400595,0.0015771292599404685,0.8422870740059532,2015-09-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e400>>,0.7582928262379146,0.6606625626653685,14196
2664,998.4394808631572,0.9984394808631571,0.0015605191368428528,0.8439480863157147,2015-09-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e430>>,0.7617114470380856,0.6579327430167178,14260
2665,998.6590491905064,0.9986590491905064,0.0013409508094935907,0.8659049190506409,2015-09-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e460>>,0.8102665455905134,0.6605349995619724,15169
2666,998.7192095062082,0.9987192095062083,0.0012807904937917058,0.8719209506208294,2015-09-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e490>>,0.8227124619411357,0.6656135180879266,15402
2667,998.7546344826771,0.9987546344826771,0.001245365517322905,0.8754634482677095,2015-09-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e4c0>>,0.8346242187917312,0.6579423867158603,15625
2668,998.3114144282656,0.9983114144282657,0.0016885855717343468,0.8311414428265653,2015-09-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e4f0>>,0.7417338817370867,0.6666277471999126,13886
2669,998.2677457189768,0.9982677457189768,0.0017322542810231933,0.8267745718976807,2015-09-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e520>>,0.7325997542866299,0.6663543237819306,13715
2670,998.0974581201184,0.9980974581201184,0.0019025418798815918,0.8097458120118408,2015-09-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e550>>,0.6951551733347577,0.6672118561590213,13014
2671,998.3166371566346,0.9983166371566345,0.0016833628433654546,0.8316637156634545,2015-09-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e580>>,0.740718978687036,0.6666259326502081,13867
2672,998.4376600857418,0.9984376600857418,0.0015623399142582484,0.8437660085741752,2015-09-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e5b0>>,0.7676940334383847,0.6703075182057171,14372
2673,998.2138363872348,0.9982138363872348,0.0017861636127651792,0.8213836387234821,2015-09-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e5e0>>,0.7162544735858127,0.6630249950037445,13409
2674,998.344760965614,0.998344760965614,0.0016552390343860246,0.8344760965613975,2015-09-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e610>>,0.7476096362373805,0.6666524894769515,13996
2675,998.4900404826856,0.9984900404826855,0.0015099595173144742,0.8490040482685526,2015-09-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e640>>,0.780460445489023,0.6695653064849729,14611
2676,997.9939480383129,0.9979939480383129,0.0020060519616871275,0.7993948038312872,2015-09-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e670>>,0.6629987714331499,0.6617367952106181,12412
2677,997.7411685677469,0.9977411685677469,0.002258831432253139,0.7741168567746861,2015-09-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e6a0>>,0.5892847604294642,0.6579988771940967,11032
2678,997.7502459876212,0.9977502459876212,0.002249754012378813,0.7750245987621187,2015-09-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e6d0>>,0.6021580043801079,0.6668126362566558,11273
2679,997.8731682330008,0.9978731682330008,0.0021268317669992376,0.7873168233000762,2015-10-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e700>>,0.6232573046311629,0.665045113054677,11668
2680,997.53544297253,0.9975354429725299,0.00246455702747006,0.753544297252994,2015-10-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e730>>,0.5057422146252871,0.632165513853604,9468
2681,997.444996485068,0.997444996485068,0.002555003514931986,0.7444996485068014,2015-10-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e760>>,0.4680839698734041,0.6286744904011202,8763
2682,997.581002596132,0.9975810025961319,0.002418997403868084,0.7581002596131916,2015-10-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e790>>,0.5151968377757599,0.6365356509126434,9645
2683,997.4455522408574,0.9974455522408574,0.0025544477591425974,0.7445552240857403,2015-10-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e7c0>>,0.4587895945729395,0.6187270354847016,8589
2684,997.6152503964688,0.9976152503964688,0.002384749603531189,0.7615250396468811,2015-10-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e7f0>>,0.5374178729768709,0.6423644418940936,10061
2685,997.6771161988564,0.9976771161988565,0.002322883801143538,0.7677116198856462,2015-10-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e820>>,0.5539768174776989,0.644733422688601,10371
2686,997.7394908652656,0.9977394908652656,0.002260509134734412,0.7739490865265588,2015-10-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e850>>,0.573580471128679,0.6485692385336636,10738
2687,997.8301728113112,0.9978301728113111,0.0021698271886888554,0.7830172811311145,2015-10-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e880>>,0.5991667111799583,0.6544485099046343,11217
2688,997.727398082728,0.9977273980827279,0.002272601917272077,0.7727398082727923,2015-10-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e8b0>>,0.5610277228780514,0.6418609521940019,10503
2689,997.5967106439704,0.9975967106439704,0.0024032893560296253,0.7596710643970375,2015-10-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e8e0>>,0.5141819347257091,0.6333781159526839,9626
2690,997.804977486251,0.997804977486251,0.0021950225137490342,0.7804977486250966,2015-10-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e910>>,0.5693071951284654,0.6407292042727747,10658
2691,997.7669502630838,0.9977669502630838,0.0022330497369161817,0.7766950263083818,2015-10-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e940>>,0.5655146626782758,0.642214847613212,10587
2692,997.7409225404456,0.9977409225404456,0.0022590774595544483,0.7740922540445552,2015-10-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e970>>,0.547620319427381,0.6362837225816588,10252
2693,997.7712945346884,0.9977712945346884,0.00222870546531162,0.777129453468838,2015-10-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e9a0>>,0.5512526040275626,0.6359069112760618,10320
2694,997.802021814402,0.997802021814402,0.0021979781855979708,0.7802021814402029,2015-10-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5e9d0>>,0.5708562576785429,0.6441087174809434,10687
2695,997.678502676724,0.997678502676724,0.0023214973232760228,0.7678502676723977,2015-10-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ea00>>,0.5181347150259067,0.6251218728548473,9700
2696,997.453497909287,0.997453497909287,0.0025465020907130542,0.7453497909286946,2015-10-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ea30>>,0.2608834998130441,0.5255705353198511,4884
2697,997.5488844745884,0.9975488844745883,0.0024511155254116623,0.7548884474588338,2015-10-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ea60>>,0.4055873083702793,0.5827887890206154,7593
2698,997.5037641792862,0.9975037641792862,0.002496235820713788,0.7503764179286212,2015-10-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ea90>>,0.3466160995673308,0.5562372371670274,6489
2699,997.463480410946,0.997463480410946,0.002536519589053987,0.7463480410946013,2015-10-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5eac0>>,0.2881256343144063,0.538547491992172,5394
2700,997.4198025294118,0.9974198025294118,0.0025801974705882413,0.7419802529411759,2015-10-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5eaf0>>,0.2703915389135196,0.5313297680733742,5062
2701,997.3510874159206,0.9973510874159206,0.0026489125840793992,0.7351087415920601,2015-11-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5eb20>>,0.271620105763581,0.5359033753936483,5085
2702,997.3964980996398,0.9973964980996397,0.0026035019003602944,0.7396498099639706,2015-11-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5eb50>>,0.246941936862347,0.5110909690619572,4623
2703,997.4306250786032,0.9974306250786031,0.002569374921396861,0.7430625078603139,2015-11-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5eb80>>,0.3117889001655894,0.5469449133891474,5837
2704,997.456865603797,0.9974568656037971,0.0025431343962029063,0.7456865603797094,2015-11-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ebb0>>,0.2859889963142994,0.524599196048796,5354
2705,997.5682720007326,0.9975682720007326,0.0024317279992673857,0.7568272000732614,2015-11-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ebe0>>,0.3172373270658619,0.5372299360808542,5939
2706,997.4612582285744,0.9974612582285743,0.0025387417714256566,0.7461258228574343,2015-11-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ec10>>,0.2136638000106832,0.5069867852986312,4000
2707,997.5367576230976,0.9975367576230977,0.0024632423769023193,0.7536757623097681,2015-11-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ec40>>,0.2086961166604348,0.4936469643058435,3907
2708,997.5405388063202,0.9975405388063202,0.0024594611936797905,0.754053880632021,2015-11-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ec70>>,0.1442230650072111,0.450588462344426,2700
2709,997.5007116171686,0.9975007116171686,0.0024992883828314216,0.7500711617168578,2015-11-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5eca0>>,0.190160782009508,0.4743587922774067,3560
2710,997.5272546153684,0.9975272546153684,0.0024727453846316028,0.7527254615368397,2015-11-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ecd0>>,0.220501041611025,0.4782860134455208,4128
2711,997.518921448268,0.9975189214482679,0.0024810785517320744,0.7518921448267926,2015-11-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ed00>>,0.1487634207574381,0.4386426763919399,2785
2712,997.5066726644758,0.9975066726644758,0.002493327335524209,0.7506672664475791,2015-11-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ed30>>,0.164360878158218,0.4523277208942937,3077
2713,997.4152494828572,0.9974152494828572,0.0025847505171427976,0.7415249482857202,2015-11-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ed60>>,0.2499332300624966,0.5054191995226508,4679
2714,997.4503440612356,0.9974503440612356,0.002549655938764439,0.7450344061235561,2015-11-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ed90>>,0.2760002136638,0.5191256975931802,5167
2715,997.5344702710491,0.9975344702710491,0.002465529728950866,0.7534470271049134,2015-11-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5edc0>>,0.3475775866673788,0.5411061558247665,6507
2716,997.5136359663812,0.9975136359663812,0.002486364033618793,0.7513635966381207,2015-11-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5edf0>>,0.3569253779178463,0.5446479766104902,6682
2717,997.5947589963696,0.9975947589963696,0.002405241003630376,0.7594758996369624,2015-11-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ee20>>,0.3980022434699001,0.5552091965747942,7451
2718,997.7224193569966,0.9977224193569966,0.0022775806430034296,0.772241935699657,2015-11-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ee50>>,0.4720901661236045,0.5885842283814404,8838
2719,997.7609890402103,0.9977609890402104,0.0022390109597896224,0.7760989040210378,2015-11-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ee80>>,0.491319908124566,0.5937191714225294,9198
2720,997.580191718532,0.997580191718532,0.002419808281468039,0.7580191718531961,2015-11-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5eeb0>>,0.3865178142193259,0.5530520875093747,7236
2721,997.4725996427164,0.9974725996427164,0.0025274003572836046,0.7472599642716395,2015-12-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5eee0>>,0.3328347844666417,0.5309294376078143,6231
2722,997.3432276296288,0.9973432276296288,0.0026567723703712076,0.7343227629628792,2015-12-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ef10>>,0.2828374552641419,0.5202018489666667,5295
2723,997.270425820638,0.9972704258206381,0.0027295741793619266,0.7270425820638073,2015-12-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ef40>>,0.3216174349660808,0.5498661313934018,6021
2724,997.1823825472762,0.9971823825472762,0.0028176174527237974,0.7182382547276203,2015-12-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5ef70>>,0.2534586827626729,0.5233585604551632,4745
2725,997.2161673763142,0.9972161673763141,0.002783832623685867,0.7216167376314133,2015-12-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5efa0>>,0.280380321564019,0.5349722238228561,5249
2726,997.2486847002034,0.9972486847002034,0.002751315299796553,0.7248684700203447,2015-12-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x442a5efd0>>,0.3178783184658939,0.565908011622147,5951
2727,997.2412483016332,0.9972412483016332,0.0027587516983668126,0.7241248301633187,2015-12-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f040>>,0.297580257464879,0.557973853047283,5571
2728,997.237943866504,0.997237943866504,0.0027620561334960048,0.7237943866503995,2015-12-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f070>>,0.3172373270658619,0.5696602742685144,5939
2729,997.481332932936,0.997481332932936,0.002518667067064051,0.7481332932935949,2015-12-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f0a0>>,0.4653063404732653,0.6120961814143943,8711
2730,997.4502315752788,0.9974502315752789,0.0025497684247210994,0.7450231575278901,2015-12-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f0d0>>,0.4549970621227499,0.606662450154158,8518
2731,997.4454570590626,0.9974454570590626,0.0025545429409373765,0.7445457059062623,2015-12-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f100>>,0.4897708455744885,0.6239222765323621,9169
2732,997.3662085513864,0.9973662085513865,0.0026337914486135316,0.7366208551386468,2015-12-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f130>>,0.4671224827733561,0.6246610085033489,8745
2733,997.2013272494976,0.9972013272494976,0.0027986727505023845,0.7201327249497615,2015-12-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f160>>,0.3958656054697932,0.6115397796355443,7411
2734,997.2269856451926,0.9972269856451926,0.0027730143548073682,0.7226985645192632,2015-12-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f190>>,0.4256182896212809,0.6289562317384272,7968
2735,997.1901260590536,0.9971901260590535,0.00280987394094645,0.719012605905355,2015-12-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f1c0>>,0.4029699268201485,0.6220837475540897,7544
2736,997.2787423061822,0.9972787423061822,0.0027212576938178135,0.7278742306182187,2015-12-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f1f0>>,0.4482132364724107,0.6253532849220813,8391
2737,997.2110038140864,0.9972110038140864,0.0027889961859135504,0.721100381408645,2015-12-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f220>>,0.4177127290208856,0.6079676690371412,7820
2738,997.2856828572134,0.9972856828572134,0.002714317142786582,0.7285682857213418,2015-12-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f250>>,0.4465039260723252,0.6231277104759447,8359
2739,997.4548161195156,0.9974548161195156,0.002545183880484414,0.7454816119515586,2015-12-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f280>>,0.4966615031248331,0.6343574466404422,9298
2740,997.47985946098,0.9974798594609801,0.002520140539019944,0.7479859460980056,2015-12-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f2b0>>,0.5017360183750869,0.6356098908494632,9393
2741,997.3209962025726,0.9973209962025726,0.0026790037974273595,0.732099620257264,2015-12-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f2e0>>,0.448961059772448,0.621156704995079,8405
2742,997.5607928906264,0.9975607928906264,0.00243920710937362,0.756079289062638,2015-12-31,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f310>>,0.5251322044762566,0.6336690410772072,9831
2743,997.7541098629674,0.9977541098629674,0.00224589013703258,0.775410986296742,2016-01-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f340>>,0.5844773249292239,0.6470481599820912,10942
2744,997.6877186491076,0.9976877186491077,0.0023122813508923423,0.7687718649107658,2016-01-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f370>>,0.5723519042786176,0.6443242558041581,10715
2745,997.845490161318,0.9978454901613181,0.0021545098386819284,0.7845490161318072,2016-01-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f3a0>>,0.6160461513808023,0.656156020297136,11533
2746,997.8623480908506,0.9978623480908506,0.002137651909149385,0.7862348090850615,2016-01-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f3d0>>,0.6241119598312056,0.6498264159826478,11684
2747,997.6618599423948,0.9976618599423948,0.0023381400576052425,0.7661859942394758,2016-01-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f400>>,0.5661556540783078,0.6514296971833526,10599
2748,997.7208292588484,0.9977208292588484,0.0022791707411515816,0.7720829258848418,2016-01-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f430>>,0.5783344906789167,0.6425725948723847,10827
2749,997.6674938665416,0.9976674938665415,0.0023325061334584785,0.7667493866541522,2016-01-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f460>>,0.5616687142780834,0.6488775218562912,10515
2750,997.334344708628,0.997334344708628,0.002665655291371971,0.7334344708628029,2016-01-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f490>>,0.4641846055232092,0.6417387456824148,8690
2751,997.8397852550152,0.9978397852550152,0.0021602147449848452,0.7839785255015155,2016-01-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f4c0>>,0.6184498691309225,0.6519941043640695,11578
2752,998.7798717423394,0.9987798717423394,0.001220128257660602,0.8779871742339398,2016-01-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f4f0>>,0.832060253191603,0.6656192736547286,15577
2753,998.4801157152552,0.9984801157152552,0.0015198842847448102,0.848011571525519,2016-01-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f520>>,0.7688157683884408,0.6726255385164729,14393
2754,998.5463890708294,0.9985463890708294,0.0014536109291706234,0.8546389070829377,2016-01-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f550>>,0.7840393141392019,0.67694085760013,14678
2755,998.5240306360604,0.9985240306360604,0.0014759693639395666,0.8524030636060433,2016-01-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f580>>,0.7800865338390043,0.681630469370312,14604
2756,998.693801560164,0.9986938015601641,0.001306198439835926,0.8693801560164074,2016-01-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f5b0>>,0.8164093798408205,0.6829802929731328,15284
2757,999.0392687143592,0.9990392687143592,0.0009607312856407813,0.9039268714359219,2016-01-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f5e0>>,0.8805085198440255,0.6766843949783731,16484
2758,998.9599549795872,0.9989599549795872,0.001040045020412772,0.8959954979587228,2016-01-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f610>>,0.8640029912932001,0.684236108040478,16175
2759,999.512639787268,0.999512639787268,0.00048736021273199093,0.9512639787268009,2016-01-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f640>>,0.9528871320976444,0.6811352664277683,17839
2760,999.457948386776,0.999457948386776,0.0005420516132239594,0.945794838677604,2016-01-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f670>>,0.9418300304470916,0.6952836155392527,17632
2761,999.50225026541,0.99950225026541,0.0004977497345900472,0.9502250265409953,2016-01-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f6a0>>,0.9491480155974574,0.6892453134661329,17769
2762,999.369811551896,0.999369811551896,0.0006301884481040299,0.936981155189597,2016-02-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f6d0>>,0.9278350515463918,0.7037241999050761,17370
2763,999.1808280307272,0.9991808280307272,0.0008191719692728361,0.9180828030727164,2016-02-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f700>>,0.8977618716948881,0.7026143826180649,16807
2764,998.808428123585,0.9988084281235851,0.001191571876414943,0.8808428123585057,2016-02-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f730>>,0.8347310506917366,0.6994226412058187,15627
2765,998.42830676315,0.99842830676315,0.0015716932368500247,0.8428306763149975,2016-02-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f760>>,0.7505475134875274,0.6801920325701193,14051
2766,998.0047341124776,0.9980047341124777,0.0019952658875223017,0.8004734112477698,2016-02-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f790>>,0.6374659473318733,0.6534931777415982,11934
2767,997.94807705338,0.99794807705338,0.002051922946620044,0.7948077053379956,2016-02-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f7c0>>,0.6123604508306181,0.6479742478534676,11464
2768,997.9423793938644,0.9979423793938643,0.0020576206061356794,0.7942379393864321,2016-02-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f7f0>>,0.6073927674803696,0.6450691265818173,11371
2769,997.7800144692328,0.9977800144692328,0.002219985530767188,0.7780014469232812,2016-02-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f820>>,0.5424923882271246,0.6289681278887009,10156
2770,998.0032220110658,0.9980032220110657,0.001996777988934273,0.8003222011065727,2016-02-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f850>>,0.6109182201805459,0.6427525136424858,11437
2771,997.9919030260032,0.9979919030260033,0.0020080969739967314,0.7991903026003269,2016-02-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f880>>,0.6236312162811816,0.6519293692668515,11675
2772,998.5108117582562,0.9985108117582562,0.0014891882417438218,0.8510811758256178,2016-02-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f8b0>>,0.7599487206879975,0.6882335675681375,14227
2773,998.9473077372148,0.9989473077372149,0.0010526922627851487,0.8947307737214851,2016-02-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f8e0>>,0.8518775706425938,0.70896192157141,15948
2774,999.2850448013236,0.9992850448013236,0.0007149551986763703,0.928504480132363,2016-02-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f910>>,0.9134127450456706,0.7160212361573199,17100
2775,999.2384005177328,0.9992384005177327,0.0007615994822672834,0.9238400517732717,2016-02-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f940>>,0.905720848245286,0.7169296083152541,16956
2776,999.1029621662916,0.9991029621662916,0.000897037833708425,0.9102962166291575,2016-02-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f970>>,0.8770364830938518,0.7154888688433443,16419
2777,998.7480021626365,0.9987480021626365,0.0012519978373635166,0.8748002162636483,2016-02-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f9a0>>,0.8070081726403504,0.6967325225878722,15108
2778,998.3580035985387,0.9983580035985388,0.001641996401461232,0.8358003598538768,2016-02-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305f9d0>>,0.7175898723358795,0.6775634833097106,13434
2779,998.1582400524102,0.9981582400524102,0.0018417599475898383,0.8158240052410162,2016-02-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fa00>>,0.6628919395331446,0.6588790313073337,12410
2780,998.2357256552758,0.9982357256552759,0.0017642743447241482,0.8235725655275852,2016-02-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fa30>>,0.6774744938838737,0.6624091828429369,12683
2781,998.3190144962668,0.9983190144962668,0.00168098550373319,0.831901449626681,2016-02-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fa60>>,0.7039153891351958,0.6689537674517068,13178
2782,998.0654262766344,0.9980654262766344,0.0019345737233655846,0.8065426276634415,2016-03-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fa90>>,0.6379466908818974,0.6579100471699711,11943
2783,997.6423874588924,0.9976423874588923,0.0023576125411076676,0.7642387458892332,2016-03-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fac0>>,0.4878478713743924,0.615286399509559,9133
2784,997.7597569178448,0.9977597569178448,0.002240243082155202,0.7759756917844798,2016-03-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305faf0>>,0.534479995726724,0.6294150687646118,10006
2785,997.5796777249784,0.9975796777249785,0.002420322275021536,0.7579677724978464,2016-03-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fb20>>,0.4539821590726991,0.6036743901083735,8499
2786,997.523633136388,0.9975236331363879,0.0024763668636120784,0.7523633136387922,2016-03-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fb50>>,0.4505101223225255,0.6137112158528428,8434
2787,997.467652853794,0.997467652853794,0.002532347146205982,0.7467652853794018,2016-03-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x45305fb80>>,0.3956519416697825,0.5782391658092424,7407
